State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
Texas,"STG International, Inc.",Dilley,107,07/18/2024,07/31/2024,,,,Alamo WDA,Frio,,
Texas,DHL Supply Chain,Carrollton,104,07/17/2024,09/14/2024,,,,Dallas County WDA,Dallas,,
Texas,"RXO Last Mile, Inc. (Greens Parkway)",Houston,27,07/17/2024,09/16/2024,,,,Gulf Coast WDA,Harrison,,
Texas,Vectrus Systems Corporation (V2X) Sheppard Air Force Base,Wichita Falls,123,07/17/2024,09/30/2024,,,,North Texas WDA,Archer,,
Texas,ShipBob Inc. (Grapevine),Grapevine,48,07/05/2024,09/19/2024,,,,Dallas County WDA,Dallas,,
Texas,ShipBob Inc. (Dallas Hub),Dallas,3,07/05/2024,09/19/2024,,,,Dallas County WDA,Dallas,,
Texas,"ISS Action, Inc.",Harlingen,197,07/03/2024,08/31/2024,,,,Cameron County WDA,Cameron,,
Texas,"Zachry Industrial, Inc. (Baytown) Updated",Baytown,28,06/30/2024,08/31/2024,,,,Gulf Coast WDA,Chambers,,
Texas,"Zachry Industrial, Inc. (Sabine Pass) Updated",Sabine Pass,33,06/30/2024,08/31/2024,,,,South East Texas WDA,Jefferson,,
Texas,"Zachry Industrial, Inc. (Orange) Updated",Orange,32,06/30/2024,06/30/2024,,,,South East Texas WDA,Orange,,
Texas,"Zachry Industrial, Inc. (Beaumont) Updated",Beaumont,33,06/30/2024,08/31/2024,,,,South East Texas WDA,Jefferson,,
Texas,New Options Sports,Farmers Branch,45,06/27/2024,08/26/2024,,,,Dallas County WDA,Dallas,,
Texas,Southeast Service Corporation Services For Education,Kingsville,95,06/25/2024,08/02/2024,,,,Coastal Bend WDA,Kleberg,,
Texas,"Ardagh Glass Packaging, Inc.",Houston,220,06/24/2024,07/01/2024,,,,Gulf Coast WDA,Harris,,
Texas,HII Mission Technologies (HII Defense and Federal Solutions),San Antonio,57,06/20/2024,07/31/2024,,,,Alamo WDA,Bexar,,
Texas,Compass Group/Fresh & Ready Foods,Dallas,65,06/17/2024,08/30/2024,,,,Dallas County WDA,Dallas,,
Texas,Charter Communications (Austin),Austin,230,06/14/2024,08/15/2024,,,,Capital Area WDA,Travis,,
Texas,CoreCivic (South Texas Family Residential Center),Dilley,433,06/14/2024,08/13/2024,,,,Alamo WDA,Frio,,
Texas,Target Hospitality (Dilley South Texas Family Residential Center),Dilley,95,06/13/2024,08/12/2024,,,,Alamo WDA,Frio,,
Texas,Coach USA (Kerrvile Bus Company),San Antonio,50,06/12/2024,09/03/2024,,,,Alamo WDA,Bexar,,
Texas,Hunter Douglas Fabrication Company (Custom Brands Group) Updated,McKinney,53,06/11/2024,09/13/2024,,,,North Central Texas WDA,Collin,,
Texas,"Intrepid USA, Inc.",Dallas,102,06/10/2024,08/05/2024,,,,Dallas County WDA,Dallas,,
Texas,Kaiser Aluminum - Sherman,Sherman,75,06/04/2024,07/11/2024,,,,Texoma WDA,Grayson,,
Texas,99 Cents Only Store LLC (Waco),Waco,20,06/04/2024,06/03/2024,,,,Heart of Texas WDA,McLennan,,
Texas,99 Cents Only Stores - Houston - 4,Houston,20,06/04/2024,06/03/2024,,,,Gulf Coast WDA,Harris,,
Texas,99 Cents Only Stores - San Antonio,San Antonio,20,06/04/2024,06/03/2024,,,,Alamo WDA,Bexar,,
Texas,99 Cents Only Store LLC (Pasadena),Pasadena,20,06/04/2024,06/03/2024,,,,Gulf Coast WDA,Harris,,
Texas,99 Cents Only Store LLC (Mcallen),McAllen,20,06/04/2024,06/03/2024,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,99 Cents Only Store LLC (Rosenberg),Rosenberg,20,06/04/2024,06/03/2024,,,,Gulf Coast WDA,Fort Bend,,
Texas,99 Cents Only Store LLC (Walzem),San Antonio,20,06/04/2024,06/03/2024,,,,Alamo WDA,Bexar,,
Texas,99 Cents Only Store LLC (Katy#2),Katy,20,06/04/2024,06/03/2024,,,,Gulf Coast WDA,Harris,,
Texas,"Zachry Industrial, Inc. (Sabine Pass)",Sabine Pass,4072,06/03/2024,05/21/2024,,,,South East Texas WDA,Jefferson,,
Texas,"Zachry Industrial, Inc.(Orange)",Orange,16,06/03/2024,05/21/2024,,,,South East Texas WDA,Orange,,
Texas,"Zachry Industrial, Inc.(Beaumont)",Beaumont,15,06/03/2024,05/21/2024,,,,South East Texas WDA,Jefferson,,
Texas,"Zachry Industrial, Inc. (Baytown)",Baytown,307,06/03/2024,05/21/2024,,,,Gulf Coast WDA,Harris,,
Texas,99 Cents Only Store LLC. (Conroe),Conroe,20,06/03/2024,06/03/2024,,,,Gulf Coast WDA,Montgomery,,
Texas,99 Cents Only Store LLC (El Paso),El Paso,20,06/03/2024,06/03/2024,,,,Borderplexjobs WDA,El Paso,,
Texas,99 Cents Only Store LLC (Katy),Katy,20,06/03/2024,06/03/2024,,,,Gulf Coast WDA,Harris,,
Texas,Southwest Airlines (Terminal Rd),Houston,97,05/31/2024,08/04/2024,,,,Gulf Coast WDA,Harris,,
Texas,Dallas Morning News North Plant,Plano,85,05/30/2024,01/01/2025,,,,North Central Texas WDA,Collin,,
Texas,Unleashed Brands (Towson),Bedford,48,05/23/2024,05/21/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Walmart (Carrollton),Carrollton,206,05/21/2024,08/09/2024,,,,Dallas County WDA,Dallas,,
Texas,Walmart (Munger Blvd.),Dallas,1266,05/20/2024,08/09/2024,,,,na,Dallas,,
Texas,VSPOne Dallas,Denton,14,05/17/2024,07/18/2024,,,,North Central Texas WDA,Denton,,
Texas,GoldStar Transit (Waco ISD),Waco,94,05/15/2024,06/01/2024,,,,na,McLennan,,
Texas,"Rarefied Atmosphere, Inc",Austin,106,05/14/2024,07/12/2024,,,,Capital Area WDA,Travis,,
Texas,"Arkane Studios, LLC.",Austin,96,05/07/2024,07/06/2024,,,,Capital Area WDA,Travis,,
Texas,Allied Universal Security Services (Wadsworth),Wadsworth,173,05/03/2024,06/03/2024,,,,Gulf Coast WDA,Matagorda,,
Texas,Denbury Inc.,Plano,3,05/02/2024,06/30/2024,,,,North Central Texas WDA,Collin,,
Texas,Baylor Scott & White Institute for Rehabilitation-Home Health,Flower Mound,81,05/02/2024,06/30/2024,,,,North Central Texas WDA,Denton,,
Texas,Select Specialty Hospital Longview-Select Medical Corporation,Longview,94,05/02/2024,06/30/2024,,,,East Texas WDA,Gregg,,
Texas,TATA Consultancy Services Limited 2024,Irving,94,05/02/2024,05/06/2024,,,,Dallas County WDA,Dallas,,
Texas,"Careismatic Brands, Inc.",Dallas,202,05/02/2024,05/31/2024,,,,Dallas County WDA,Dallas,,
Texas,Aramark Baylor (2100 River Street),Waco,64,05/02/2024,05/31/2024,,,,Heart of Texas WDA,McLennan,,
Texas,Aramark Baylor(1919 S.First Street),Waco,691,05/02/2024,05/31/2024,,,,Heart of Texas WDA,McLennan,,
Texas,GoldStar Transit(Robinson Independent School District),Robinson,500,05/02/2024,06/01/2024,,,,Heart of Texas WDA,McLennan,,
Texas,TATA Consultancy Services Limited 2024(Austin),Austin,21,05/02/2024,04/15/2024,,,,Rural Capital WDA,Williamson,,
Texas,ED4 Technologies,Richardson,67,05/02/2024,05/01/2024,,,,North Central Texas WDA,Collin,,
Texas,Westlake Royal Building Products,Carrollton,260,05/02/2024,05/04/2024,,,,Dallas County WDA,Dallas,,
Texas,"Arnold Transportation Services, Inc",Grand Prairie,157,04/30/2024,04/30/2024,,,,Dallas County WDA,Dallas,,
Texas,"Soil Organic, Inc.",Rice,61,04/25/2024,09/13/2024,,,,North Central Texas WDA,Navarro,,
Texas,Tesla,Austin,"2,688",04/23/2024,04/19/2024,,,,Capital Area WDA,Travis,,
Texas,Expedia Group Inc. (Austin),Austin,84,04/23/2024,06/21/2024,,,,Capital Area WDA,Travis,,
Texas,Joyson Safety Systems,San Antonio,108,04/17/2024,06/01/2024,,,,Alamo WDA,Bexar,,
Texas,Kohler Co.,Brownwood,93,04/16/2024,06/14/2024,,,,West Central WDA,Brown,,
Texas,"Rooster Teeth Productions, LLC II",Austin,6,04/04/2024,06/08/2024,,,,Capital Area WDA,Travis,,
Texas,"Nosco, Inc.",Carrollton,51,04/03/2024,06/02/2024,,,,Dallas County WDA,Dallas,,
Texas,Davies UC LLC,Austin,3,03/28/2024,05/26/2024,,,,Capital Area WDA,Travis,,
Texas,Kroger Fulfillment Network LLC-San Antonio,San Antonio,73,03/27/2024,03/25/2024,,,,Alamo WDA,Bexar,,
Texas,Kroger Fulfillment Network LLC-Austin,Austin,52,03/26/2024,05/25/2024,,,,Capital Area WDA,Travis,,
Texas,Signify North America Corporation - Genlyte Thomas LLC,San Marcos,109,03/14/2024,05/16/2024,,,,Rural Capital WDA,Hays,,
Texas,Stanley Black and Decker,Mission,127,03/14/2024,05/10/2024,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,"Rooster Teeth Production, LLC",Austin,133,03/11/2024,05/11/2024,,,,Rural Capital WDA,Travis,,
Texas,"Tramontina USA, Inc.",Sugar Land,62,03/08/2024,03/08/2024,,,,Gulf Coast WDA,Fort Bend,,
Texas,Phoenix Assurance,Fort Worth,25,03/06/2024,04/30/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Artic Slope Mission Services',El Paso,70,03/06/2024,03/06/2024,,,,Borderplexjobs WDA,El Paso,,
Texas,"Gulf Stevedoring Services, LLC",Galveston,29,03/04/2024,04/30/2024,,,,Gulf Coast WDA,Galveston,,
Texas,"Ironhorse Funding, LLC.",Irving,9,02/29/2024,03/08/2024,,,,Dallas County WDA,Dallas,,
Texas,Denbury Inc,Plano,111,02/29/2024,04/30/2024,,,,North Central Texas WDA,Collin,,
Texas,Expedia Group Inc. (Austin),Austin,64,02/27/2024,05/01/2024,,,,Capital Area WDA,Travis,,
Texas,Daifuku Services America Corp.,Carrollton,38,02/26/2024,04/22/2024,,,,Dallas County WDA,Dallas,,
Texas,Frontpoint LLC. (Primary Home Health Care),Arlington,53,02/26/2024,03/11/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Oldcastle Infrastructure,Kennedale,64,02/23/2024,04/22/2024,,,,Tarrant County WDA,Tarrant,,
Texas,"Kasasa, LTD",Austin,59,02/22/2024,02/21/2024,,,,Capital Area WDA,Travis,,
Texas,Rio Grande Valley Sugar Growers 2024,Santa Rosa,435,02/22/2024,04/29/2024,,,,Cameron County WDA,Cameron,,
Texas,NexTier Completion Solutions Inc. - San Angelo II,San Angelo,104,02/15/2024,04/17/2024,,,,Concho Valley WDA,Tom Green,,
Texas,"WFS Express, Inc. Kelley Field",San Antonio,65,02/12/2024,04/10/2024,,,,Alamo WDA,Bexar,,
Texas,Shearer's Foods LLC,Lubbock,176,02/02/2024,03/31/2024,,,,South Plains WDA,Lubbock,,
Texas,"Mattison Pathology, LLP dba Avero Diagnotics",Irving,103,02/01/2024,12/08/2024,,,,Dallas County WDA,Dallas,,
Texas,American Airlines-SRO,Ft. Worth,321,01/30/2024,03/30/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Hollingsworth LLC,Fort Worth,153,01/25/2024,03/31/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Vroom-Meadows Place #2,Stafford,54,01/25/2024,03/23/2024,,,,Gulf Coast WDA,Fort Bend,,
Texas,Vroom-Stafford,Stafford,283,01/25/2024,03/23/2024,,,,Gulf Coast WDA,Harris,,
Texas,"Panera, LLC Fresh Dough Facility",Houston,84,01/24/2024,03/24/2024,,,,Gulf Coast WDA,Harris,,
Texas,Longwood Elastomers,Brenham,52,01/24/2024,04/01/2024,,,,Brazos Valley WDA,Washington,,
Texas,Vroom-Sam Houston Parkway,Houston,178,01/23/2024,03/23/2024,,,,Gulf Coast WDA,Harris,,
Texas,Horton Automatics,Corpus Christi,63,01/22/2024,03/18/2024,,,,Coastal Bend WDA,Nueces,,
Texas,HMS Host-DFW Airport,Grapevine,334,01/19/2024,01/14/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Versum Materials US LLC,Austin,51,01/18/2024,02/02/2024,,,,Capital Area WDA,Travis,,
Texas,Jumbo Beverages,Grapevine,109,01/17/2024,02/29/2024,,,,Tarrant County WDA,Tarrant,,
Texas,"WWL Vehicle Services Americas, Inc.",Houston,63,01/16/2024,03/18/2024,,,,Gulf Coast WDA,Harris,,
Texas,"WWL Vehicle Services Americas, Inc.",Houston,63,01/16/2024,03/18/2024,,,,Gulf Coast WDA,Harris,,
Texas,GDI Services - Coppell,Coppell,44,01/12/2024,01/04/2024,,,,Dallas County WDA,Dallas,,
Texas,GDI Services Dallas,Dallas,44,01/12/2024,01/04/2024,,,,Concho Valley WDA,Dallas,,
Texas,Unity Technologies-Austin,Austin,92,01/12/2024,01/09/2024,,,,Capital Area WDA,Travis,,
Texas,"ABM Industries, Inc. Flowers Baking Company",San Antonio,176,01/09/2024,03/02/2024,,,,Alamo WDA,Bexar,,
Texas,Tom Thumb Store #3854,Grapevine,71,01/09/2024,02/17/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Masonite Corporation (Greenville),Greenville,75,01/08/2024,12/06/2023,,,,North Central Texas WDA,Hunt,,
Texas,"Packers Sanitation Services, Inc. (PSSI) Friona",Friona,103,01/08/2024,01/11/2024,,,,Panhandle WDA,Parmer,,
Texas,Genpact US Services LLC,Richardson,365,01/05/2024,02/28/2024,,,,North Central Texas WDA,Collin,,
Texas,Technica Corporation,San Antonio,60,01/05/2024,02/15/2024,,,,Alamo WDA,Bexar,,
Texas,Randalls #2490,Austin,76,01/04/2024,02/10/2024,,,,Capital Area WDA,Travis,,
Texas,Custom Ink,Flower Mound,256,12/18/2023,12/15/2023,,,,North Central Texas WDA,Denton,,
Texas,The International Paper Company Sabine Railroad,Orange,12,12/11/2023,02/06/2024,,,,South East Texas WDA,Orange,,
Texas,Masonite Coorporation,Greenville,75,12/07/2023,12/06/2023,,,,North Central Texas WDA,Hunt,,
Texas,Granite Peak Fabrication,Midland,89,12/04/2023,02/02/2024,,,,Permian Basin WDA,Midland,,
Texas,DHL Supply Chain - Sugar Land,Sugar Land,10,12/04/2023,01/31/2024,,,,Gulf Coast WDA,Fort Bend,,
Texas,DHL Supply Chain - Missouri City,Missouri City,50,12/04/2023,12/04/2023,,,,Gulf Coast WDA,Fort Bend,,
Texas,"Matheson Flight Extenders, Inc.",Grapevine,92,12/04/2023,01/31/2024,,,,Tarrant County WDA,Tarrant,,
Texas,Vmware Inc. River Place,Austin,577,12/01/2023,01/26/2024,,,,Capital Area WDA,Travis,,
Texas,Covenant Aviation Security(George Bush Airport),Houston,64,11/27/2023,12/06/2023,,,,Gulf Coast WDA,Harris,,
Texas,Covenant Aviation Security (Hobby Airport),Houston,39,11/27/2023,12/06/2023,,,,Gulf Coast WDA,Harris,,
Texas,Cognizant Technology Solutions (Riata),Austin,65,11/27/2023,12/08/2023,,,,Capital Area WDA,Travis,,
Texas,Bandier Texas LLC.,Dallas,9,11/27/2023,11/22/2023,,,,Dallas County WDA,Dallas,,
Texas,ADT Solar (Dallas),Dallas,53,11/13/2023,11/10/2023,,,,Dallas County WDA,Dallas,,
Texas,Hyliion Inc,Cedar Park,150,11/10/2023,11/08/2023,,,,Rural Capital WDA,Williamson,,
Texas,CVS Health (Richardson),Richardson,2,11/08/2023,12/31/2023,,,,Dallas County WDA,Dallas,,
Texas,CVS Health (Irving),Irving,2,11/08/2023,12/30/2023,,,,Dallas County WDA,Dallas,,
Texas,CMA CGM (America) LLC,Dallas,64,11/08/2023,12/12/2023,,,,Tarrant County WDA,Tarrant,,
Texas,10 Roads Express LLC.,Fort Worth,66,11/08/2023,10/16/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Whole Food Market (Midtown Houston),Houston,110,11/08/2023,12/05/2023,,,,Gulf Coast WDA,Harris,,
Texas,Walmart #1258,Fort Worth,363,11/06/2023,02/09/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Raytheon Technologies,Dallas,34,11/06/2023,01/05/2023,,,,Dallas County WDA,Dallas,,
Texas,PVA Downtown,San Antonio,20,10/31/2023,12/04/2023,,,,Alamo WDA,Bexar,,
Texas,PVA Medical Center,San Antonio,10,10/31/2023,12/04/2023,,,,Alamo WDA,Bexar,,
Texas,Builders FirstSource (Grandview),Grandview,76,10/31/2023,12/30/2023,,,,North Central Texas WDA,Johnson,,
Texas,Cygnus Home Service LLC. (Abilene),Abilene,5,10/26/2023,12/15/2023,,,,West Central WDA,Taylor,,
Texas,Cygnus Home Service LLC (Alvin),Alvin,6,10/26/2023,12/15/2023,,,,Gulf Coast WDA,Brazoria,,
Texas,Cygnus Home Service LLC. (Conroe),Conroe,9,10/26/2023,12/15/2023,,,,Gulf Coast WDA,Montgomery,,
Texas,Cygnus Home Service LLC. (Houston),Houston,13,10/26/2023,12/15/2023,,,,Gulf Coast WDA,Harris,,
Texas,Cygnus Home Services LLC. (Lubbock),Lubbock,8,10/26/2023,12/15/2023,,,,South Plains WDA,Lubbock,,
Texas,Cygnus Home Services LLC. (Mt. Pleasant),Mt Pleasant,10,10/26/2023,12/15/2023,,,,North East Texas WDA,Titus,,
Texas,Cygnus Home Services LLC. (Nacogdoches),Nacogdoches,8,10/26/2023,12/15/2023,,,,Deep East Texas WDA,Nacogdoches,,
Texas,Cygnus Home Services LLC. (Odessa),Odessa,8,10/26/2023,10/26/2023,,,,Permian Basin WDA,Ector,,
Texas,Cygnus Home Services LLC. (Pampa),Pampa,7,10/26/2023,12/15/2023,,,,Panhandle WDA,Gray,,
Texas,Cygnus Home Services LLC. (Round Rock),Round Rock,11,10/26/2023,10/26/2023,,,,Rural Capital WDA,Williamson,,
Texas,Cygnus Home Services LLC. (San Angelo),San Angelo,5,10/26/2023,12/15/2023,,,,Concho Valley WDA,Tom Green,,
Texas,Cygnus Home Services LLC. (Schertz),Schertz,6,10/26/2023,12/15/2023,,,,Alamo WDA,Bexar,,
Texas,Cygnus Home Services LLC. (Sherman),Sherman,7,10/26/2023,12/15/2023,,,,Texoma WDA,Grayson,,
Texas,Cygnus Home Services LLC. (Waco),Waco,6,10/26/2023,12/15/2023,,,,Heart of Texas WDA,McLennan,,
Texas,MV-Transportation Austin (North Yard),Austin,400,10/25/2023,12/31/2023,,,,Capital Area WDA,Travis,,
Texas,MV- Transportation Austin (South Yard),Austin,778,10/25/2023,12/31/2023,,,,Capital Area WDA,Travis,,
Texas,"Ericsson, Inc.",Plano,6,10/23/2023,01/05/2024,,,,North Central Texas WDA,Collin,,
Texas,XTO Energy Inc. (Tyler),Tyler,1,10/23/2023,12/20/2023,,,,East Texas WDA,Smith,,
Texas,XTO Energy Inc. (Jewett #2),Jewett,9,10/23/2023,12/20/2023,,,,Brazos Valley WDA,Leon,,
Texas,XTO Energy Inc. (Teague #2),Teague,11,10/23/2023,12/20/2023,,,,Heart of Texas WDA,Freestone,,
Texas,XTO Energy Inc. (Donie #2),Donie,46,10/23/2023,12/20/2023,,,,Heart of Texas WDA,Freestone,,
Texas,XTO Energy Inc. (Franklin),Franklin,15,10/20/2023,12/20/2023,,,,Brazos Valley WDA,Robertson,,
Texas,XTO Energy Inc. (Jewett),Jewett,18,10/20/2023,12/20/2023,,,,Brazos Valley WDA,Leon,,
Texas,XTO Energy Inc. (Donie),Donie,20,10/20/2023,12/20/2023,,,,Heart of Texas WDA,Freestone,,
Texas,"GulfMark Energy, Inc.(Chico)",Chico,6,10/19/2023,11/01/2023,,,,North Central Texas WDA,Wise,,
Texas,"GulfMark Energy, Inc.(Electra)",Electra,18,10/19/2023,11/01/2023,,,,North Texas WDA,Wichita,,
Texas,"GulfMark Energy, Inc. (Bowie)",Bowie,15,10/19/2023,11/01/2023,,,,North Texas WDA,Montague,,
Texas,"GulfMark Energy, Inc.",Gainesville,7,10/19/2023,11/01/2023,,,,Texoma WDA,Cooke,,
Texas,Southwestern Health Resources,Farmers Branch,288,10/18/2023,12/31/2023,,,,Dallas County WDA,Dallas,,
Texas,LegalZoom.com,Austin,122,10/12/2023,12/15/2023,,,,Rural Capital WDA,Williamson,,
Texas,"Mittera Group, Inc.",Carrollton,136,10/10/2023,12/09/2023,,,,Dallas County WDA,Dallas,,
Texas,Accenture LLP (Austin),Austin,351,10/10/2023,12/08/2023,,,,Capital Area WDA,Travis,,
Texas,"Reata Pharmaceuticals, Inc.(Legacy)",Plano,113,10/09/2023,11/27/2023,,,,North Central Texas WDA,Collin,,
Texas,L3Harris Technologies,Rockwall,268,10/09/2023,11/30/2023,,,,North Central Texas WDA,Rockwall,,
Texas,Fluor Enterprises-M&G Jumbo Project,Corpus Ch,66,10/09/2023,09/28/2023,,,,Coastal Bend WDA,Nueces,,
Texas,American Medical Response (Fort Worth#2),Fort Worth,156,10/09/2023,09/03/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Raytheon Technologies,Dallas,38,10/09/2023,12/08/2023,,,,Dallas County WDA,Dallas,,
Texas,Invista-Nylon Chemicals Americas,Orange,239,10/06/2023,10/27/2023,,,,South East Texas WDA,Orange,,
Texas,Parker Hannifan-HVAC Division,Mesquite,76,10/04/2023,12/02/2023,,,,Dallas County WDA,Dallas,,
Texas,Stitch Fix,Dallas,558,10/02/2023,12/01/2023,,,,None,Dallas,,
Texas,Owens-Brockway Glass Container Inc.,Waco,300,09/21/2023,10/16/2023,,,,Heart of Texas WDA,McLennan,,
Texas,Off Lease LLC,Katy,103,09/19/2023,09/07/2023,,,,Gulf Coast WDA,Harris,,
Texas,Compass United,San Antonio,104,09/19/2023,10/29/2023,,,,Alamo WDA,Bexar,,
Texas,Aramark @Trinity Mother Frances Hospital,Tyler,163,09/18/2023,10/31/2023,,,,East Texas WDA,Smith,,
Texas,Aramark Christus Children's Hospital,San Antonio,71,09/18/2023,10/31/2023,,,,Alamo WDA,Bexar,,
Texas,Aramark Christus Santa Rosa Westover Hills,San Antonio,73,09/18/2023,10/31/2023,,,,Alamo WDA,Bexar,,
Texas,Aramark Christus Hospital St.Elizabeth,Beaumont,87,09/18/2023,10/31/2023,,,,South East Texas WDA,Jefferson,,
Texas,Aramark Christus St. Michael HospitL,Texarkana,87,09/18/2023,10/31/2023,,,,North East Texas WDA,Bowie,,
Texas,Aramark Christus Spohn Shoreline,Corpus Christi,116,09/18/2023,10/31/2023,,,,Coastal Bend WDA,Nueces,,
Texas,Aramark @ Christus Good Shepard Medical Center,Longview,97,09/18/2023,10/31/2023,,,,East Texas WDA,Gregg,,
Texas,Raytheon Technologies,Dallas,27,09/12/2023,09/11/2023,,,,Dallas County WDA,Dallas,,
Texas,Watts Regulators Co.,San Antonio,31,09/08/2023,11/06/2023,,,,Alamo WDA,Bexar,,
Texas,ED Tucker Powersports,Ft. Worth,165,09/07/2023,10/30/2023,,,,Tarrant County WDA,Tarrant,,
Texas,"GXO Logistics of Texas Supply Chain, Inc",Wilmer,92,08/31/2023,10/31/2023,,,,Dallas County WDA,Dallas,,
Texas,Freedom Graphic Systems Inc.,Grand Prairie,59,08/29/2023,11/17/2023,,,,Dallas County WDA,Dallas,,
Texas,Holiday Inn Club Vacations-Pantego,Pantego,56,08/29/2023,10/27/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Carling Technologies,Brownsville,83,08/25/2023,11/03/2023,,,,Cameron County WDA,Cameron,,
Texas,VSPOne Dallas,Lewisville,15,08/24/2023,10/26/2023,,,,North Central Texas WDA,Denton,,
Texas,Harland Clarke Corp,Grapevine,130,08/23/2023,12/01/2023,,,,Tarrant County WDA,Tarrant,,
Texas,CVS Health (Richardson),Richardson,167,08/23/2023,10/21/2023,,,,Dallas County WDA,Dallas,,
Texas,"S&B Plant Services, LTD. (Deer Park)",Deer Park,163,08/18/2023,10/02/2023,,,,Gulf Coast WDA,Harris,,
Texas,"S&B Plant Services, LTD (Pasadena)",Pasadena,32,08/18/2023,10/02/2023,,,,Gulf Coast WDA,Harris,,
Texas,"S&B Plant Service, LTD (La Porte)",La Porte,3,08/18/2023,10/02/2023,,,,Gulf Coast WDA,Harris,,
Texas,"Appfolio, Inc.",Richardson,38,08/18/2023,11/15/2023,,,,Dallas County WDA,Dallas,,
Texas,"Wayforth, LLC (Cedar Park)",Cedar Park,10,08/17/2023,08/18/2023,,,,Rural Capital WDA,Williamson,,
Texas,"Wayforth, LLC (Grapevine)",Grapevine,15,08/17/2023,08/18/2023,,,,Tarrant County WDA,Tarrant,,
Texas,"Wayforth, LLC (Houston)",Houston,16,08/17/2023,08/18/2023,,,,Gulf Coast WDA,Harris,,
Texas,Honeywell Intelligrated,Arlington,80,08/08/2023,10/27/2023,,,,Tarrant County WDA,Tarrant,,
Texas,"Babylon, Inc",Austin,94,08/08/2023,08/07/2023,,,,Capital Area WDA,Travis,,
Texas,TATA Consultancy Services,Austin,85,08/08/2023,10/02/2023,,,,Rural Capital WDA,Williamson,,
Texas,"PSW Real Estate, LLC",Austin,87,08/04/2023,07/31/2023,,,,Capital Area WDA,Travis,,
Texas,Regal Rexnord,Mission,78,08/03/2023,09/30/2023,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,Compass Group,Sugar Land,153,08/03/2023,08/01/2023,,,,Gulf Coast WDA,Fort Bend,,
Texas,Yellow Freight (Abilene),Abilene,4,08/03/2023,07/28/2023,,,,West Central WDA,Taylor,,
Texas,Yellow Freight (Fort Worth},Fort Worth,84,08/03/2023,07/28/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Yellow Freight (El Paso),El Paso,45,08/03/2023,07/28/2023,,,,Borderplexjobs WDA,El Paso,,
Texas,Yellow Freight (Sherman),Sherman,25,08/03/2023,07/28/2023,,,,Texoma WDA,Grayson,,
Texas,Yellow Freight (Waco),Waco,17,08/03/2023,07/28/2023,,,,Heart of Texas WDA,McLennan,,
Texas,FedEx Supply Chain Logistics & Electronics (Ft. Worth),Fort Worth,280,08/02/2023,09/23/2023,,,,Tarrant County WDA,Tarrant,,
Texas,Yellow Freight (Dallas),Dallas,530,08/01/2023,07/28/2023,,,,Dallas County WDA,Dallas,,
